image_name,label,nose_x,nose_y,upper_jaw_x,upper_jaw_y,lower_jaw_x,lower_jaw_y,mouth_end_right_x,mouth_end_right_y,mouth_end_left_x,mouth_end_left_y,right_eye_x,right_eye_y,right_earbase_x,right_earbase_y,right_earend_x,right_earend_y,right_antler_base_x,right_antler_base_y,right_antler_end_x,right_antler_end_y,left_eye_x,left_eye_y,left_earbase_x,left_earbase_y,left_earend_x,left_earend_y,left_antler_base_x,left_antler_base_y,left_antler_end_x,left_antler_end_y,neck_base_x,neck_base_y,neck_end_x,neck_end_y,throat_base_x,throat_base_y,throat_end_x,throat_end_y,back_base_x,back_base_y,back_end_x,back_end_y,back_middle_x,back_middle_y,tail_base_x,tail_base_y,tail_end_x,tail_end_y,front_left_thai_x,front_left_thai_y,front_left_knee_x,front_left_knee_y,front_left_paw_x,front_left_paw_y,front_right_thai_x,front_right_thai_y,front_right_paw_x,front_right_paw_y,front_right_knee_x,front_right_knee_y,back_left_knee_x,back_left_knee_y,back_left_paw_x,back_left_paw_y,back_left_thai_x,back_left_thai_y,back_right_thai_x,back_right_thai_y,back_right_paw_x,back_right_paw_y,back_right_knee_x,back_right_knee_y,belly_bottom_x,belly_bottom_y,body_middle_right_x,body_middle_right_y,body_middle_left_x,body_middle_left_y
1224frame_138_timestamp_4600.jpg,lying,0.8425511,0.38220987,0.8298674,0.41406682,0.8182136,0.4369331,0.7901164,0.4190551,0.8248429,0.40783754,0.7785451,0.30029422,0.71016806,0.2515149,0.6945399,0.21696807,0.7461856,0.24288115,0.72411793,0.17345008,0.8106443,0.28408837,0.7664757,0.1876735,0.7720613,0.17720374,0.7766292,0.21306966,0.78779584,0.17898418,0.6573641,0.19877493,0.59526956,0.21755806,0.70435643,0.4406132,0.6633849,0.46594232,0.5754409,0.22234666,0.5186125,0.29644874,0.43151164,0.25958744,0.58547056,0.3215051,0.6124909,0.4444804,0.64564,0.5400961,0.6206687,0.69437575,0.62966055,0.607882,0.5743544,0.48629332,0.58142686,0.5977837,0.58959574,0.7047482,0.43497318,0.5293452,0.38393226,0.71461046,0.38857377,0.6012509,0.32672524,0.5879485,0.35878956,0.7339523,0.32116267,0.50557905,0.4530451,0.6073187,0.44151622,0.43604058,0.60630953,0.39750847
1224frame_138_timestamp_4600.jpg,lying,0.67847854,0.33861795,0.6819251,0.3553271,0.6806661,0.36854306,0.6846009,0.3486223,0.6718173,0.33962578,0.6831643,0.27983335,0.6794535,0.20887141,0.68166167,0.20376714,0.67659104,0.23180994,0.6685811,0.17100474,0.68855995,0.29190838,0.68464386,0.22704077,0.68032116,0.20039769,0.69741774,0.237261,0.70717645,0.16178085,0.6698247,0.16725138,0.65378517,0.18552165,0.6862745,0.33477655,0.67066514,0.35802814,0.6498545,0.18759778,0.418978,0.26947135,0.58061874,0.19894403,0.3841581,0.30171722,0.33478078,0.42351523,0.6359332,0.4560505,0.6217633,0.54341054,0.615156,0.6770196,0.6409455,0.42953175,0.6444792,0.68868136,0.62925977,0.5268514,0.5004302,0.55992955,0.5071233,0.6873541,0.54083467,0.45349172,0.47868043,0.43593174,0.4966754,0.7239485,0.47728425,0.54387915,0.56794655,0.4862733,0.55991393,0.3477111,0.6275935,0.36127397
196frame_0_timestamp_0.jpg,lying,0.32334113,0.3418546,0.33269557,0.35763878,0.35158563,0.37153748,0.3672944,0.35431036,0.36414295,0.35483253,0.39012408,0.30099478,0.5118624,0.26280248,0.49973533,0.24612339,0.45604002,0.26871523,0.42837837,0.2459541,0.4195954,0.3088981,0.49917692,0.29401177,0.49549985,0.25897685,0.4674023,0.27145648,0.49965945,0.23725085,0.5294818,0.27662095,0.6100339,0.33968762,0.51035744,0.37294418,0.54768664,0.45118096,0.6322756,0.34759474,0.76711404,0.40147585,0.65350413,0.39489695,0.79427475,0.39336297,0.75903875,0.4734339,0.6387722,0.5430849,0.6304548,0.7599078,0.63148236,0.63138115,0.56855184,0.5407692,0.54840904,0.638275,0.57984495,0.7676084,0.72270775,0.5671313,0.70545924,0.7568029,0.71869177,0.642715,0.6843895,0.6395582,0.6546381,0.76322913,0.70220995,0.56824154,0.6341585,0.5853194,0.55552095,0.47984126,0.7244751,0.49506408
1235frame_12_timestamp_400.jpg,lying,0.89830416,0.4559638,0.88605773,0.4722587,0.874771,0.48512974,0.8500689,0.46874437,0.891644,0.45743427,0.84425247,0.38735428,0.78613985,0.3371551,0.76570946,0.28204146,0.8196011,0.33934802,0.79273057,0.26268405,0.882998,0.38306296,0.84559536,0.30781463,0.8596433,0.26839617,0.8522963,0.32597008,0.8686763,0.27106512,0.72431684,0.32109147,0.6536991,0.32861578,0.7727816,0.47962746,0.72664803,0.5004323,0.6300962,0.33101743,0.56468284,0.36142042,0.4482872,0.34504464,0.64395535,0.38189995,0.67911243,0.5031819,0.7017811,0.5567707,0.6645276,0.69302917,0.6754753,0.6060791,0.6292668,0.51563483,0.63506323,0.5993509,0.6415365,0.70200485,0.44907436,0.53789556,0.3953564,0.69617444,0.40663353,0.6140694,0.31280494,0.59927076,0.34561595,0.7137153,0.30656403,0.5130779,0.46283215,0.58565813,0.4652732,0.46688685,0.6603932,0.44938707
1235frame_12_timestamp_400.jpg,lying,0.89518696,0.46683022,0.8808157,0.47860315,0.8666053,0.49383724,0.84012794,0.47714424,0.8702617,0.4661045,0.8259708,0.39720166,0.7623834,0.35008863,0.74492955,0.28403258,0.7773444,0.3449859,0.7707795,0.25826064,0.8858551,0.3908538,0.84886044,0.31999815,0.8656364,0.27676815,0.84635216,0.33782375,0.868373,0.26345816,0.7077935,0.33910072,0.65461224,0.34686866,0.7821446,0.49539128,0.7427507,0.5226815,0.6238815,0.34640005,0.22237448,0.40935674,0.45423847,0.35971248,0.20528452,0.43934098,0.18592967,0.51870805,0.7174207,0.58914053,0.6874915,0.6315507,0.6723938,0.70099986,0.64071786,0.54736906,0.66081387,0.7197679,0.6454415,0.6228518,0.27851596,0.6263728,0.3211301,0.7076962,0.33972883,0.5749572,0.2961405,0.5427038,0.33073968,0.7193222,0.28820273,0.5890346,0.45597634,0.60026413,0.46580464,0.48263645,0.7020424,0.49324313
48frame_161_timestamp_5372.jpg,lying,0.32301006,0.540813,0.32362095,0.5478964,0.32885066,0.55140084,0.30866322,0.5414737,0.34481937,0.5416512,0.29934207,0.514627,0.28914347,0.4847226,0.26441407,0.46632132,0.2934091,0.48869258,0.27195466,0.4649299,0.35072988,0.51221514,0.36782455,0.48287073,0.38380167,0.46555814,0.3601329,0.4889744,0.3872131,0.4631639,0.35526267,0.46722195,0.36378768,0.4615937,0.34682694,0.5429239,0.353643,0.54463655,0.37152922,0.45679346,0.41626146,0.44564635,0.42950124,0.4517963,0.38615137,0.4557427,0.35606363,0.49205023,0.42066965,0.5358186,0.41081715,0.5627744,0.40441805,0.58265984,0.3070325,0.5414614,0.3176181,0.57907957,0.323691,0.55896014,0.5125577,0.5420658,0.49711382,0.5720729,0.49440864,0.5229765,0.44437587,0.5293862,0.45082462,0.5665042,0.45563364,0.5488149,0.428665,0.5567073,0.32418713,0.49674922,0.46638048,0.49881077
980frame_143_timestamp_4771.jpg,lying,0.7666865,0.46299124,0.75642043,0.47029004,0.74882185,0.47722778,0.7328432,0.47261825,0.7601421,0.46644506,0.7200784,0.43920183,0.67598724,0.420924,0.65927374,0.39750284,0.6942437,0.4204034,0.69402224,0.38398725,0.7703444,0.43322536,0.76019406,0.4077673,0.79143435,0.39493927,0.7530811,0.41916046,0.7867311,0.3858455,0.64470154,0.41796693,0.61430377,0.4211583,0.70571834,0.48094326,0.68917,0.49079248,0.60030216,0.4217464,0.32771963,0.43929416,0.46507502,0.42327404,0.30841225,0.44702014,0.2709971,0.47455183,0.68621325,0.51397705,0.6811716,0.5360579,0.6434858,0.5595728,0.5944007,0.49936047,0.60328174,0.5659323,0.606961,0.5289075,0.35663104,0.5266214,0.3866398,0.55568254,0.3891961,0.51117283,0.36560902,0.49602705,0.38136864,0.5603113,0.37301323,0.511014,0.48413455,0.52448046,0.47159022,0.47383365,0.6580454,0.46610603
105frame_156_timestamp_5200.jpg,lying,0.69123584,0.5469116,0.68528295,0.58737594,0.67805874,0.6177402,0.5397242,0.58464056,0.754353,0.58111775,0.48283565,0.39850593,0.33168453,0.2851899,0.23172842,0.12099108,0.39969456,0.23877904,0.2824545,0.09876753,0.756172,0.39168063,0.7227468,0.25158745,0.8182589,0.11261676,0.6734864,0.22888334,0.78374743,0.10417619,0.45962733,0.23179328,0.41708797,0.24115545,0.52728254,0.6674964,0.50381553,0.72820956,0.3963432,0.23800895,0.26752794,0.23222232,0.36394864,0.25105804,0.21772581,0.24929728,0.13505195,0.50050765,0.8030392,0.67177147,0.73998684,0.75089854,0.6591358,0.86633325,0.18286408,0.6730645,0.2856192,0.86552864,0.26218325,0.75672567,0.6443318,0.7154141,0.5759631,0.8138277,0.63384634,0.64590037,0.1738942,0.6177409,0.4149203,0.7937285,0.23701222,0.6890627,0.4225863,0.73628145,0.077233694,0.50192785,0.8721858,0.5011621
201frame_126_timestamp_4200.jpg,lying,0.26545686,0.41462353,0.2749065,0.42773548,0.28981838,0.4386328,0.28551456,0.41731313,0.31113935,0.418304,0.3003702,0.36532354,0.3780405,0.32253063,0.3529317,0.29684073,0.34547204,0.32700554,0.31269464,0.29698244,0.35310626,0.37189484,0.42534694,0.34450883,0.4408944,0.30701378,0.38757443,0.32948261,0.43422428,0.29282534,0.4573227,0.33031285,0.52587354,0.36619624,0.4077618,0.43826038,0.4467786,0.48831713,0.5482386,0.37117088,0.7045793,0.40244067,0.6198721,0.3919226,0.7211436,0.40591413,0.7048528,0.5035312,0.5609325,0.54769003,0.5477521,0.7327435,0.55115956,0.6243022,0.45032474,0.54753053,0.44944,0.62518716,0.48169544,0.7353375,0.7140274,0.55390626,0.6986632,0.72434646,0.7110445,0.6155703,0.64732945,0.6215931,0.62125874,0.7245052,0.6584638,0.563358,0.5984936,0.5809997,0.4540228,0.47803047,0.6792575,0.49224043
260frame_161_timestamp_5372.jpg,lying,0.46646294,0.3557572,0.46256164,0.37160265,0.45658925,0.38145587,0.44109073,0.38413692,0.4729155,0.37775135,0.41874743,0.3444343,0.3865538,0.33225203,0.36479807,0.31058434,0.41187745,0.31696078,0.4261618,0.29088247,0.48691386,0.33845764,0.4703865,0.32439902,0.49260646,0.30478087,0.45138204,0.31118208,0.46757576,0.29340777,0.47242722,0.39475027,0.47266528,0.46051636,0.42305586,0.4057258,0.42297772,0.463485,0.4730981,0.47257444,0.4402332,0.4834805,0.516495,0.5127069,0.3972509,0.47056338,0.31150907,0.4939807,0.5050966,0.56642526,0.4861766,0.63784647,0.4791365,0.724246,0.35430855,0.5723712,0.39429635,0.71978754,0.38962302,0.6295187,0.54845977,0.68309593,0.5314306,0.73743397,0.55017054,0.6275387,0.5170327,0.62467974,0.5185502,0.7290022,0.4965545,0.6858901,0.5299714,0.63245034,0.3614858,0.595149,0.5671009,0.5764392
647frame_149_timestamp_4994.jpg,lying,0.29732284,0.65350366,0.29753187,0.6759354,0.29928806,0.68736935,0.25524515,0.6474035,0.32381085,0.639569,0.23943463,0.50649536,0.19454454,0.40189463,0.15858112,0.34791294,0.20317303,0.3981441,0.17949115,0.3423325,0.32179043,0.49192098,0.33216438,0.37215248,0.34662008,0.3253734,0.32485268,0.39147863,0.3575362,0.33360687,0.2894799,0.26853722,0.31047562,0.22285244,0.30359966,0.62802064,0.31553426,0.65507495,0.31447572,0.21113789,0.25701466,0.18506984,0.39813727,0.18813002,0.21948516,0.24181665,0.15210815,0.44608697,0.41410148,0.53119874,0.39359313,0.6296677,0.38577953,0.7364473,0.21527009,0.56905425,0.2502666,0.72681457,0.22991616,0.6181043,0.51021725,0.5545204,0.46692082,0.66166496,0.5117778,0.44660348,0.31488356,0.43408415,0.3966094,0.621513,0.3413779,0.56177646,0.4096103,0.59301144,0.24031205,0.37490872,0.46818632,0.38397616
775frame_138_timestamp_4600.jpg,lying,0.22958528,0.6344069,0.25507024,0.65554386,0.28432944,0.66446644,0.23325187,0.63060665,0.3555957,0.63790745,0.25707796,0.5336775,0.31913888,0.4436627,0.26409787,0.40103617,0.30997205,0.45227757,0.21703115,0.41033092,0.396943,0.5479763,0.53955,0.48381263,0.5842677,0.4185799,0.46678212,0.46724868,0.5427799,0.4063863,0.48725313,0.4038437,0.54252505,0.38245142,0.49075586,0.63953346,0.52423334,0.6577158,0.55937934,0.3738081,0.82322145,0.3694944,0.6817376,0.35440117,0.83318925,0.3873527,0.8906912,0.54915637,0.7164264,0.58635277,0.6432036,0.6977918,0.6807493,0.6380696,0.38015556,0.608061,0.40591016,0.64516896,0.43777582,0.7038945,0.8902789,0.5424469,0.78505456,0.65212935,0.8108397,0.582235,0.6469517,0.6105642,0.64945555,0.662951,0.6551123,0.5589453,0.6899458,0.6290111,0.42683378,0.47564155,0.8355662,0.4922409
1068frame_161_timestamp_5372.jpg,lying,0.5239586,0.51618326,0.5162274,0.5286516,0.5082514,0.5397301,0.46719313,0.5389077,0.50508356,0.53472435,0.43358448,0.5027691,0.34343064,0.4888472,0.31432104,0.4659987,0.38398933,0.47063845,0.36793506,0.45303994,0.4875305,0.48824272,0.4411571,0.45443532,0.4456632,0.4417479,0.447059,0.4573663,0.46116883,0.44566703,0.37295693,0.4735856,0.35584566,0.4898891,0.40425035,0.55483776,0.3873159,0.5701955,0.3490427,0.49360552,0.28788605,0.48840448,0.33963424,0.50171345,0.27515227,0.49354112,0.225463,0.5067759,0.44486487,0.5802206,0.4351771,0.59123796,0.4134536,0.63346225,0.2724592,0.5759299,0.30460766,0.6245732,0.30228153,0.5830136,0.38738522,0.60070395,0.3325834,0.6070276,0.36099315,0.5700345,0.29000378,0.56205785,0.31845397,0.5982697,0.29081067,0.60325694,0.3643546,0.6188344,0.2508588,0.5635491,0.4422741,0.5484531
1211frame_108_timestamp_1800.jpg,lying,0.61945194,0.26003945,0.6166366,0.28209794,0.6104727,0.300606,0.552148,0.3042281,0.6209037,0.29847535,0.5065568,0.24716693,0.39268458,0.2296086,0.3562595,0.20693213,0.45443174,0.19554979,0.44331384,0.17696868,0.60988355,0.23721452,0.5791635,0.20787822,0.6164741,0.19926773,0.54241824,0.19073494,0.55254537,0.17014389,0.37484565,0.2801965,0.30918726,0.34594083,0.52665526,0.34651867,0.49958372,0.40636763,0.2957352,0.36019316,0.18580657,0.3990483,0.2743897,0.40207416,0.16345958,0.39021835,0.118310735,0.49885723,0.55718905,0.532852,0.5259744,0.63039666,0.50661063,0.7440102,0.30343825,0.53592926,0.34389257,0.7402767,0.32400435,0.6315144,0.34732616,0.675307,0.33430412,0.7569751,0.36078864,0.60689193,0.20570242,0.59089905,0.25116062,0.758835,0.20498289,0.6674956,0.35442328,0.61672753,0.19590637,0.52781814,0.5965876,0.52938783
375frame_156_timestamp_5200.jpg,lying,0.3512998,0.65029603,0.35799885,0.6584509,0.36527362,0.6599547,0.31648576,0.6282756,0.3931439,0.62660927,0.3029984,0.56131065,0.2950509,0.5023869,0.25590977,0.46212283,0.29021853,0.51096404,0.24780655,0.45664915,0.40172935,0.56380606,0.40485227,0.49753103,0.42540535,0.45737466,0.38978755,0.51502556,0.44641706,0.45786247,0.35373995,0.46204233,0.37279758,0.43612877,0.3685341,0.59822446,0.38069695,0.6010811,0.3695474,0.4235424,0.39525744,0.38019037,0.42655903,0.37556085,0.35178918,0.4038144,0.2864327,0.55243844,0.4911517,0.57603025,0.47144067,0.6546183,0.4331237,0.7148371,0.3003969,0.5822806,0.32103354,0.7066452,0.31490216,0.65087533,0.56260043,0.59635365,0.541907,0.6906561,0.5555735,0.5532379,0.38800365,0.54981744,0.44192225,0.6836107,0.43155324,0.5929326,0.4357448,0.5913076,0.2981728,0.47217828,0.53352267,0.47467938
400frame_139_timestamp_5797.jpg,lying,0.8618194,0.49483225,0.8433077,0.5023925,0.82286304,0.51011896,0.8022037,0.503584,0.8111085,0.4900281,0.77846617,0.45906445,0.70869124,0.4434784,0.69157606,0.4104871,0.7361648,0.44061032,0.74167395,0.37751094,0.83182496,0.4542674,0.75102574,0.41185436,0.7851608,0.3987131,0.7622157,0.4307533,0.7947439,0.38194767,0.66390705,0.4358215,0.5927405,0.4492387,0.6848443,0.500349,0.6333799,0.52521676,0.5622925,0.44473323,0.11852466,0.43976974,0.34575307,0.42571098,0.09587746,0.44786653,0.082225025,0.5154166,0.56658053,0.5762269,0.5411035,0.6189042,0.52164906,0.6695371,0.5167181,0.55270153,0.5269475,0.6696343,0.5344103,0.6096737,0.09547274,0.5971605,0.13818523,0.665112,0.13605578,0.5457229,0.18032907,0.5302588,0.18872209,0.66974443,0.162402,0.5785286,0.3343799,0.56089085,0.34123653,0.4929281,0.5197406,0.4840128
1109frame_132_timestamp_4400.jpg,lying,0.19315322,0.49379113,0.19616127,0.5162407,0.20097572,0.5295781,0.19962376,0.5323653,0.2328097,0.5302426,0.20184967,0.46527588,0.21601394,0.4330654,0.20181876,0.4253392,0.22095138,0.43708658,0.22370712,0.40995416,0.26046598,0.47291625,0.3164017,0.4591838,0.3461823,0.44408545,0.27862808,0.43756905,0.3207161,0.41465032,0.3602448,0.45428145,0.3923626,0.4697471,0.2626606,0.56437755,0.27684283,0.5889172,0.40810463,0.47398993,0.40112907,0.46625072,0.5140938,0.49399042,0.35406274,0.48570192,0.27862793,0.49835432,0.3882876,0.5963664,0.37592092,0.62876403,0.37197757,0.6864171,0.25667056,0.6156244,0.2925303,0.6772657,0.27704525,0.62418866,0.60162175,0.64211166,0.56077206,0.6868439,0.60702586,0.6010331,0.45340583,0.61573887,0.52344275,0.66396743,0.4506115,0.6601986,0.49084538,0.6698719,0.3053188,0.58968896,0.5001233,0.5834564
304frame_120_timestamp_4000.jpg,lying,0.6569917,0.21866313,0.6497014,0.24577686,0.64400303,0.26752007,0.57581437,0.26758328,0.6662359,0.2610088,0.5255144,0.19582343,0.39963555,0.16758248,0.35220206,0.13391054,0.46633333,0.13315582,0.4474216,0.10505436,0.6578716,0.18529096,0.63383025,0.14418289,0.68480486,0.12854949,0.5841449,0.12682396,0.6000172,0.10110274,0.35932454,0.23068935,0.2799087,0.31231132,0.55777067,0.32620323,0.52568835,0.400397,0.2619414,0.32760346,0.091998145,0.38839564,0.21025108,0.37752473,0.059131537,0.37714988,0.00038503011,0.52333665,0.6057797,0.5633252,0.55693525,0.68522334,0.53115326,0.8447477,0.28914833,0.5636093,0.3381928,0.84491795,0.30396712,0.6885243,0.30340636,0.74993074,0.2953021,0.8514176,0.3256035,0.6534006,0.11668188,0.6325839,0.1821063,0.8529791,0.124790356,0.7255749,0.30233344,0.6620256,0.124786854,0.5408226,0.6496098,0.5553163
1315frame_11_timestamp_369.jpg,lying,0.6604013,0.45262843,0.65031886,0.46236986,0.6417161,0.47154555,0.60810095,0.47116157,0.6396513,0.4665405,0.5802342,0.44235542,0.49394497,0.43533307,0.47309107,0.42274216,0.53378546,0.42242005,0.5219598,0.40761825,0.62356156,0.43050188,0.57465047,0.4076277,0.5830795,0.4048496,0.58709896,0.41230077,0.60236216,0.4034328,0.49728128,0.4213193,0.47755182,0.43491456,0.5379174,0.48040926,0.5254331,0.4871836,0.46962816,0.43600753,0.4171635,0.4333638,0.421005,0.44547492,0.41993126,0.43803456,0.39344877,0.43088964,0.5604909,0.4956884,0.54965276,0.49654704,0.5344079,0.51615226,0.42638606,0.4918996,0.43592778,0.51262677,0.4501687,0.48913044,0.45354393,0.50404465,0.400387,0.49727342,0.41421926,0.49030107,0.37999737,0.48673958,0.40262425,0.4945738,0.38385797,0.50242877,0.45533654,0.5305066,0.37063727,0.48598382,0.5207284,0.4735565
511frame_156_timestamp_5200.jpg,lying,0.8853366,0.46922693,0.86685604,0.4936473,0.8517861,0.5141432,0.7959383,0.5094421,0.8662271,0.5042526,0.7703198,0.42514402,0.64182705,0.39420596,0.60558385,0.3579797,0.71593285,0.3733516,0.6541573,0.3320562,0.849831,0.41290113,0.7981595,0.35080713,0.82242364,0.33244687,0.8022826,0.35582086,0.8301798,0.3342574,0.58250886,0.3460325,0.5227082,0.35764012,0.68076235,0.5350621,0.64195466,0.55784446,0.5018936,0.35925606,0.50985205,0.39448088,0.30595532,0.38811892,0.60554725,0.4146415,0.66536963,0.44388115,0.6942136,0.5452402,0.6550037,0.5671727,0.69771844,0.53195506,0.48626244,0.52249295,0.5158961,0.5412407,0.54486006,0.5730566,0.45648128,0.50672764,0.3330675,0.54840565,0.3607034,0.5272936,0.20199649,0.53228754,0.26435184,0.5578882,0.17978719,0.50304586,0.37014455,0.602567,0.31158063,0.4964431,0.6246955,0.47453514
1230frame_102_timestamp_3400.jpg,lying,0.8528182,0.4392369,0.84070414,0.45335978,0.8295472,0.46566686,0.81003815,0.44889316,0.84273916,0.43680552,0.802904,0.37084392,0.7525525,0.32509017,0.734602,0.26979148,0.7819841,0.3272858,0.75995946,0.24944997,0.8381135,0.3685898,0.7991878,0.29847133,0.8153389,0.25828218,0.8085875,0.31572658,0.8253743,0.2560816,0.693386,0.3133496,0.614846,0.32767993,0.7317966,0.4581133,0.679112,0.4879855,0.58783346,0.3284693,0.4867787,0.36096716,0.39784998,0.34101012,0.5676411,0.3787542,0.60382706,0.51060873,0.6323834,0.56313825,0.59415543,0.7249902,0.5987071,0.619821,0.58332026,0.5161266,0.58506304,0.6101492,0.5877652,0.736932,0.3520204,0.54338515,0.31151143,0.72632617,0.32089916,0.6304602,0.23335327,0.61120427,0.2627218,0.74744684,0.23018625,0.50991863,0.4023423,0.5744763,0.41514698,0.46235526,0.5919268,0.4475233
1230frame_102_timestamp_3400.jpg,lying,0.8537012,0.4268534,0.83626056,0.43834123,0.8215976,0.4533128,0.8027067,0.43450707,0.81562823,0.42177498,0.7868371,0.3632659,0.72500134,0.32494673,0.71245897,0.26720086,0.7360685,0.32027233,0.73993117,0.23918344,0.8330067,0.3575867,0.782479,0.2920914,0.79732674,0.2567484,0.78987366,0.30872265,0.80816525,0.24374412,0.669058,0.3125738,0.6027486,0.33145353,0.72262573,0.45012295,0.6752583,0.4853914,0.5715593,0.33182338,0.12813637,0.39927015,0.3903533,0.34982812,0.1107723,0.4254834,0.097184025,0.5162267,0.6191802,0.5812361,0.5860716,0.63187337,0.5777904,0.7258879,0.5797524,0.5361103,0.59239095,0.73882204,0.57980055,0.6246248,0.16670628,0.6389735,0.20704186,0.73403853,0.23139821,0.567303,0.21159726,0.5331142,0.23298873,0.7517667,0.18278451,0.6107358,0.3804761,0.585304,0.39650437,0.47274494,0.6061524,0.48820546
1022frame_162_timestamp_5400.jpg,lying,0.3494394,0.3890948,0.35787538,0.4090092,0.36856106,0.42197496,0.37299016,0.40263253,0.38631922,0.40492493,0.38335735,0.34231815,0.46537435,0.29181764,0.45957264,0.24956286,0.43862662,0.2897109,0.4312281,0.25794625,0.4241916,0.34855366,0.47923654,0.31197983,0.48437405,0.26463342,0.46671942,0.2928935,0.4893921,0.2525948,0.52731496,0.33300248,0.5795785,0.38746688,0.47465703,0.42587328,0.49037722,0.4837701,0.5939821,0.39591613,0.59438866,0.44426328,0.6056883,0.45064053,0.6122157,0.43172643,0.6222994,0.5095497,0.58737123,0.5652779,0.58219445,0.7440529,0.5712258,0.6379169,0.4602746,0.5615653,0.4421526,0.6508412,0.51395696,0.75102705,0.5914166,0.6243002,0.5567231,0.7516256,0.56578326,0.6638951,0.5630284,0.66665524,0.5412819,0.75673896,0.5613304,0.6263971,0.5636474,0.64413416,0.45170662,0.5357569,0.6670363,0.55211896
648frame_155_timestamp_5196.jpg,lying,0.30572745,0.6622755,0.30383903,0.68282723,0.3037187,0.6916151,0.26067963,0.64847285,0.3288657,0.6403492,0.24654824,0.5140929,0.2019465,0.4120791,0.16802315,0.36096755,0.2105169,0.41146147,0.18775378,0.36004162,0.32456803,0.4981651,0.32933027,0.37580913,0.34008747,0.33419266,0.3259753,0.40117025,0.35505313,0.351528,0.28141603,0.27926543,0.29685602,0.23378092,0.29265252,0.6175711,0.29860643,0.6417534,0.29791495,0.22188619,0.24404404,0.19083995,0.3540899,0.1930116,0.21483418,0.24531738,0.15763049,0.43554366,0.39299503,0.5192218,0.37484175,0.60386926,0.36490917,0.6963973,0.20101313,0.5445074,0.23078752,0.6881421,0.21472773,0.5923347,0.45542014,0.52195996,0.40978768,0.62267894,0.451476,0.4332395,0.27723747,0.41912225,0.34658903,0.5847689,0.30143887,0.5303696,0.36401248,0.5707047,0.21742502,0.36108595,0.4296491,0.3692835
210frame_102_timestamp_3400.jpg,lying,0.4239425,0.56179154,0.4225446,0.5765911,0.42124265,0.5886933,0.4120527,0.581145,0.43650648,0.57397145,0.4014556,0.5158173,0.3885532,0.47754243,0.36773694,0.42133737,0.39841542,0.47304407,0.4004162,0.39592403,0.44280747,0.50842655,0.44883922,0.4673606,0.46522632,0.41285065,0.4349701,0.46159488,0.45312208,0.40035653,0.46089774,0.53807104,0.4691912,0.57388306,0.41174236,0.6106033,0.4147166,0.6594846,0.4735389,0.58484757,0.46165115,0.54873836,0.5152022,0.5953522,0.42950073,0.56608874,0.38276315,0.6150308,0.4690305,0.71112025,0.4644643,0.76715577,0.45439216,0.86195385,0.39038408,0.70916915,0.41968557,0.8533818,0.40339187,0.747433,0.5548609,0.77492064,0.5435832,0.8506536,0.5605919,0.7215687,0.5031288,0.7127596,0.51673317,0.8316859,0.4958257,0.7985599,0.5040443,0.7662868,0.41368097,0.7068478,0.52111524,0.67198914
744frame_113_timestamp_3770.jpg,lying,0.87800777,0.60966724,0.85598737,0.6198028,0.8325343,0.628093,0.8116854,0.6174655,0.82590383,0.60458255,0.8036222,0.5710199,0.71852255,0.5461283,0.71807027,0.516975,0.7334464,0.5450203,0.74362826,0.4995472,0.8277582,0.5615879,0.74255675,0.5146926,0.7547398,0.5046353,0.7751986,0.5327182,0.79835916,0.50186884,0.6560122,0.50722975,0.5787775,0.49863732,0.66341954,0.60502416,0.6096334,0.6064861,0.54850495,0.4932322,0.1418104,0.51355743,0.3328915,0.4920147,0.13549282,0.520768,0.10704443,0.58248,0.5593573,0.6420325,0.557938,0.67032003,0.52077764,0.72118306,0.5106614,0.618504,0.5190915,0.7177326,0.51261663,0.66258335,0.10388802,0.6630425,0.14732607,0.7141855,0.12807125,0.6317223,0.18535838,0.6140497,0.203852,0.7155653,0.17369583,0.6489024,0.33579236,0.6515295,0.32599995,0.57101506,0.50829864,0.56288207
1014frame_120_timestamp_4000.jpg,lying,0.34340113,0.35309905,0.34690878,0.3719202,0.35487664,0.3864958,0.3619749,0.3804666,0.37800786,0.37914765,0.3802522,0.33272803,0.45304224,0.29738042,0.44710138,0.2749395,0.4337484,0.2922228,0.43209568,0.2757295,0.42076823,0.33783275,0.4894259,0.3188308,0.49698895,0.2889099,0.46249434,0.29260337,0.47612348,0.27107906,0.535663,0.36206812,0.5966005,0.42654547,0.45378783,0.40822974,0.47024155,0.46470496,0.6110992,0.43973216,0.6099106,0.49885592,0.6042424,0.50021905,0.61972815,0.47951278,0.6129198,0.51459074,0.5875194,0.57844955,0.57732207,0.7581888,0.58047265,0.6424133,0.44953114,0.5721966,0.43315372,0.65495217,0.49272132,0.7618875,0.6051986,0.6582913,0.5661103,0.7678906,0.5833615,0.6970016,0.5805473,0.69977754,0.5491889,0.7684654,0.5786274,0.6580189,0.56685454,0.6715852,0.43524545,0.57929486,0.67240256,0.5904307
